tweet,dialect,sentiment,sarcasm
"[""أنا أعرف ديو المشروبات، وانه حصل على نخب في حادث سيارة.""]",levant,NEG,True
[''Tell العالم من تحويلات، لا الصدور المكشوفة، احترام الناس في يوم عيد الميلاد، أكثر هيك.'],msa,NEG,True
واما علي طهية مصر وعلي الحكومة وعلي فيساعدانك في الاعلام القذرة ويقطفان وتاتاجايا ورجلا تحتها.,msa,NEG,True
['الغنم التي ترى أعداد اليوم يجب أن تتواضع وتهتز، خصوصا إذا كان عيد الميلاد على عتبة.']],egypt,NEG,True
['الحظر رُفع، السيد مافي ماساري'],egypt,NEU,True
"[""يخبرنا برميل سيسا أن مساء رمضان جمع بين سيسا وعدد من القذافة، القذافا، صدام وعبد النصر.""]",msa,NEG,True
"[""يعرف المجتمع الدولي بالفعل ما هو الخطأ؟ إنه مجتمع قمامة وقذارة.""]",msa,NEG,True
"[""أنا مجموعة أكرهها، والله أحبّه.""]]",egypt,NEG,True
"["" ▪ من خلال التغلب على طوله، وقال انه يمكن أن ندعو ابنه سباق البطل، الطفل يكبر ويتخرج،",msa,NEG,True
"[""إنه ضعيف بما فيه الكفاية لمواجهة نفس عجز الدفاع... صوت المعارضة لاستبداله مع Cicci...",egypt,NEG,True
"[""يدعي أنه أصيب خوفاً من مواجهة ماعز هوساي.""]",msa,NEG,True
"[""رمدهان متزوج كما لو كانت في التاسعة من عمرها.]]",egypt,NEG,True
لقد قلنا أن (أردوغان) كان مجرد رجل ورجل تجاري,levant,NEG,True
"[""نحن ستعمل الإفراج عن أرضنا مع إرادة الرجال، وليس سكايب""]",msa,NEG,True
"[""إنها حدود الإنسان.""]]",msa,NEG,True
كنت تعلم أن الكلب كان يتجول في الأرجاء و يده كانت بيد مولوتوف والحجارة كانت قصراً,msa,NEG,True
['أن أسمع أن سلفي يكره أردوغان من أجل منهج، وبموافقة منه،'],msa,NEG,True
إستعمل خريطة من جوجل أو القاعدة إستعمل خريطة من!,msa,NEU,True
"[""الحمام ظل رياضة وانضم إلى الأولمبياد، علاء صادق هيخيد الذهبي!]]",egypt,NEG,True
['وقد اتخذ الله موقف سيسي، شريف، غير سعيد سيسي، يكره غير سعيد، العمى لك إلى حقيقة مصر، اتخاذ موقف سيادي الذي دخل المملكة العربية السعودية؟],egypt,NEG,True
لدي عصا سحلية وكأنني أتحدث معي عندما أكون في فراش الموت,gulf,NEG,True
مبارك هو يوم اقوى كثيرا مرسي. الآن قد سقط الشعب ووضعوه في السجن. لا تضلّوا من قبل سفاحكم. نهاية مصر اقرب كثيرا يا سيدي ارشدوا.,egypt,NEG,True
"""إخوة بو نبيل ضد أموالنا. ""إخوة، بوذا، في ورطة، والثديين في الحانة."" ""إخوة، الله، في وجبة ساحرة.""""",msa,NEG,True
هزه في وسط ألف، لعن أب التعليم.,egypt,NEG,True
"[""أتوقع أن الانتخابات شكلية وأن رئيسه سينجو بفعلته!""]",levant,NEG,True
فارسر نيكد مو قصير مني كما انا في مدرستي لكي اخفض الامعاء والله حبيبين بنت والصبي بنت وفتاة ولد صبي.,gulf,NEG,True
[ 'أباه، طلبنا الوحيد إليك، هو أن تشتري قرطا محنطا وتخلّي عن ركنه من القناة،,egypt,NEU,True
['أعضاء الشعب والنواحي؛ s الجمعية دون وعروض؛ t يعتقد أن لديهم نص السلطة في البلد!']],egypt,NEG,True
['يمارس حقد الخنزير! [ديوس!],msa,NEG,True
"[""أنا في عداد المفقودين على ذلك""]",egypt,NEG,True
['والدة الف الله الشيخ],egypt,NEU,True
"['اللعنة الله عليه، رجال بلده يحكم مع وجود المرتزقة والخونة والعملاء مثل حزب الإصلاح ""']",msa,NEG,True
['اللّه مستعدّ، لما فعله، عَمِلَ طبّاً جيداً، عَمِلَ هو عَمِلَ ذلك بيدين، وهو يَشْجبُ الضغطَ لسَحْب السفيرِ!'],egypt,NEG,True
['الناس كذبوا على العلم، اختلاق البحوث، لعب دور الضحية بدلا من الاعتذار.]],msa,NEG,True
"[""إنّه صحيح أنّ (باور) إعلان يستمر في تخريب بيت المشجعات... ونحن نقوم بعمل قيّم، نقوم بعمل جيّد، نزيّن بما فيه الكفاية، نسمّيه مضايقاً كافياً، ويجمعون الفتيات المحترمات،",egypt,NEG,True
"[""يُهزم الصهيونيون العرب بالاحتفال بمناسبة ميلاد النبي النبيل""]",msa,POS,True
['بقوله أنهم أنكروا بيانات المحكمة له، وقال انه كان بطلا لشعب - مع الفصام، شخصية حزينة، والله!]],egypt,NEG,True
[' الناس تموت، الناس تموت، الناس تموت، الناس تموت، الناس تموت، الناس تموت، والناس تموت، والناس تموت'],msa,NEG,True
['الأسود، موقفك العظيم، وجه العدو... سيحمي كرامتنا... سخرية القدر.],egypt,NEG,True
['الجوجل السمينة سال كوديش شيا في العالم؟'],levant,POS,True
['حتى وزير الدفاع الإسرائيلي، موشي، يتحدث السنة واكتمل الشيعة.']],msa,NEG,True
[اللـم نسي التدمير.]],msa,NEG,True
"[""اتضح أنه ضدنا، وأنا بوضوح ضدنا.""]",msa,NEG,True
"[""أين هو الناتو بلهاء؟""]",egypt,NEG,True
لقد إلتقينا بخيمة المطهرين مع الخمر، المهبل المطهرين.,egypt,NEG,True
أريد أن أصرف أي قوة و ألعق حذائها ولهذا اخترت ذلك يا (ليسا),egypt,NEG,True
"["" 'البيت الأبيض' هو من الصعب أن يكون من الصعب أن تكون مجموعة من المنازل البيضاء المجاورة""]",egypt,NEG,True
أخبار مهرجان وسائل الإعلام الغربية للطماطم أعمت مليون طوفان بشري,msa,NEU,True
"لأنه إن كنت ستلعب دور الدولة، فستقسم لروسيا والنظام، وستقتلهم من أجل ما هو غبي.""",gulf,NEG,True
['وقت الحمار هزه وفاز ماعز']],egypt,NEG,True
نحن مُجبرون على دخول موسوعة (جانيس) الخرفية بمواهب عظيمة، أسخى العقول، جدران قلب أسود، مليئة بالكراهية، والولاء للوطن، والولاء لأنفسهم، أقوى التاريخ،,egypt,NEG,True
"[""أنا آسف لأنني ذهبت إلى الحرم الجامعي من حين لآخر، والحمد لله فقط لمن يذهب معلمي العزيز إلى.""]",egypt,NEG,True
"[""زلزال الله في بوتين، قواته وطيوره، وجعل حلب مقبرة لروس، قوات بشار الأسد، والميليشيات العائمة إيران، 'الل الله دمر كل منهم مع الفشار الأسد وجماعته.""]",msa,NEG,True
['يعرض مشروع قانون يُعاقب أي فرد من حفظة السلام يرتكب اعتداءً جنسياً من قبل الجيش الذي يرفض القانون.'],msa,NEG,True
"[""لرجل بكامل عقله أن يقدم نفسه ليشهد... نعم، سقوط مرسي؟""]",egypt,NEG,True
"[""إنه مثل اليوم الذي يسبق ذلك. هذا هو فعل بوتين، ذيل الكلب، مدينة الأشباح، والعالم يراقب الله، معظمه.""]",msa,NEG,True
['ما هو النظام الذي تعتقد أنه بني؟'],egypt,NEG,True
"[""أنا أقول أنا لست على دراية مع فعل التظاهر، العم.""]",egypt,NEG,True
"[""ثم يتخذون جنبا إلى جنب مع أمهم، داعش الخونة، وخيانته، قد جاء الله ليتحقق، لذلك شهد '""]",msa,NEG,True
['رأيت لأول مرة شابا مع طبل في رابر مع طبل في طبل مع طبل مع طبل'],gulf,NEU,True
"[""أنتم يا رفاق لم تكونوا ستعمل التراجع القرف له وتنظيف حتى باب التغيير.""]]",egypt,NEG,True
تم سماعي اليوم فقط من قبل محامٍ، وليس من قبل قاضٍ ضدي، 17، 2013 مدعياً أن إحدى التغريدات كانت إهانة للسلطة القضائية.,msa,NEG,True
"[""في الختام، وقت غيتان ديبالا ديبالا كرانيفتر وبقية التجربة والانسجام واللعب بعضها البعض وإبقاء الديناصورات بعيدا عن رؤوسهم، ميسي، تكرار فضيحة 2002 له.""]",msa,POS,True
ماذا يمكنني أن أفعل لأم أمريكية؟......................................................................................................................................................................................................................................................,egypt,NEG,True
الشيعة معاكسون تماماً للإسلام لقد حولوا اتحاد الطليعة وسنة البراعة,msa,NEU,True
"[""جبهة المعارضة السورية مدعومة من المملكة، وداعش هو إرهابي الذي حاول تفريق حمار.'""]",egypt,NEG,True
['مجلس عسكري حكومي قادر على حماية مرشح رئاسي بارز، ناهيك عن توفير الأمن لبلد المشكلة']],msa,NEG,True
عندما تتحدث أزمّا مجاهدة عن المبادئ والآداب وتهاجم النجوم، تدعم الحقيقة والقانون، الرابعة، والنهضة، وقت للفوضى وكل شيء حقير.,msa,NEG,True
"[""'الانقلاب الأول الذي تم القبض عليه.`""]]",egypt,NEU,True
['القاضي هو أول نادٍ يدخل نادي المال في المحكمة.'],msa,NEG,True
['سيس سيسي سيسيسيهام'],egypt,NEG,True
"[""حُرّاس المحلّات، فاشر، احتفلوا بالانقلاب وقاموا بإذاعة الأيادي اليوم،",egypt,NEG,True
انقلاب وهجوم وحشي على المتظاهرين الذين يتوجهون نحو التحرير وانقلاب وفوضى على عصائر وجينز المتظاهرين,egypt,NEG,True
"['نحن نرحب بالمشاركين لإسقاط شفة الحصان،"" يقول.']",egypt,NEG,True
"[""'الجنسيات المختلفة للجامعة العربية... '.. كانت تماما في السيطرة على الاسم والمكان... '.'""]]",gulf,NEG,True
ميثاق الشرف الإعلامي الذي أخذوه كعذر لإغلاق فراعنة براءة الانقلاب قتلوا الميثاق واستشهدوا به,egypt,NEG,True
['Showl of Falus Sues مشغول... أو يومين، البلدان على قناة الجزيرة... ويسقط على خديه، و خدك سوف يضر بك... أو ياشول...'],egypt,NEG,True
أنت غاضب أيها المخلوق (بوتن) البطل المتمرد يريد أن يعتذر عن تفجير المشرحة الروسية لنسيانك القذر,levant,NEG,True
['Amro Adibchhoie يهتف له حتى، يختبئ رجل الذي نزل إلى أسفل أمام سيسا... '... الذي انتخب سيسا أمكاستلم مصر...,egypt,POS,True
['أعلام النظام السابق، العصابات الفكرية، أقوى الأسلحة لإجهاض الثورة يحدث؟'],msa,NEG,True
"[""لقد لعبتم لعبة، أو تعلمون، لأنه خاسر مثير، أو أن والدكم سيظهر شيلون، وأنا سأخسر.""]",msa,NEG,True
"[""أنت تغني مثل الناطق باسم جبهة النصر والحركات الجهادية... ألست تمثل أمة العلمانية التي تحارب القاعدة والتطرف نفسه؟""]",msa,NEG,True
['أحمد عز، زنح، حيخد الأيال، رفعهم إلى ظهورهم، إلى ظهورهم، إلى ظهورهم، إلى ظهورهم، إلى ظهورهم.']],egypt,NEG,True
الحكومة الفرنسية تنهار، اليمين المتطرف قادم، القارة القديمة تتحطم,gulf,NEG,True
"[""أنا توليد فترة زمنية من المرض البارد بدلا منا، والعمل كفتاة.""]]",egypt,NEG,True
لقد قلنا أن امرأة دخلت في السياسة... تركت عواطفك في الخارج... نصيحة مغرية.,egypt,NEG,True
"[""أنت فاشل بدونه""]",gulf,NEG,True
['اثنان من المرشحين الكبار لا يصدقون، سالم موشكر، والمرشحة الأمريكية الرئيسية هيلاري كلينتون في الخارج على رأس منافسها دونالد ترامب.'],msa,NEG,True
['': الإخوة واعابوس؛ الفيديو],egypt,NEG,True
['أنت نشأت مع بطة، وكان لديك شارب، والبقية منكم قال حكم جوتشي.'],egypt,NEG,True
"[""لقد حضرت اليوم مهرجان القاهرة السيامية، ولكن لسوء الحظ كنت قد وقعت في ذلك!""]",egypt,NEG,True
['♪ قال براك محمدا فدادة السهرة مبارك الشمري ♪ كان خطأ الشيوخ اليوم ♪ ♪ اثنان منهم يطالبان بتطبيق قانون الإفتراء ♪ ♪,msa,NEG,True
[' اسماعيل... التأجيل الذاتي من بيك توك جام... ']],egypt,NEG,True
['يرفض الإخوة خطايا الحزب البرلماني الوطني.'],msa,NEG,True
"[""لدينا نايديك في الطابق السفلي، وليس هناك حاجة للتغيير، ونحن ما زلنا نزوة العالم.""]",egypt,NEG,True
['أنا أتصور الآخرين معهم.']],egypt,NEG,True
['Cot Twit Follo يُعتَبَرُ a يُخطّئُ ويَشْكرُك.'],msa,NEU,True
"[""كل يوم، مذبحة حلب، وعندما تحطّمت القاعة، يُعرضُ فوق... ''""]",levant,NEG,True
"['أنت عبد إلى الانتقال، صوت الذي هو أعلى من صوت الشعب، وهم أسفل، وأنا أقول، ""لماذا لا أنت؟""]",egypt,NEG,True
"[""أكراد سوريا بنات مودرن جدا يقاتلون الرجال ورجالهم يتزوجون الرجال... المغني ريكي مارتن أعلن خطاب الكراهية له...""]",levant,NEG,True
"[""التوجه إلى مقر الإخوة الحاليون للشعب. الوفد هو خطة راسخة لإخلاء الشقق التي تستأجرها الفراشات.""]",egypt,NEG,True
"[""قال أن دستور الجماعة يقسم مصر... يجب أن يكشف عينيه... من الواضح أن الشمس واضحة.""]",msa,NEG,True
"[""القدس الفلسطينية تساعده مع شبح النظام.""]]",levant,NEG,True
"['a طقس خاطئ الذي يَقُولُ، ""يَجْعلُ ويُشرقُ حرّاً. ""]",msa,POS,True
[.....................] (......)...............................................................................................................,egypt,POS,True
[' يا، غجر، غجر. ']],egypt,NEG,True
['اخترت أن أكون بطة سوداء'],egypt,NEG,True
لقد سرقوا البلاد و باعوا مؤسساتها و شركاتها و ثرواتها للصهيونيين؟,msa,NEG,True
"[""يجب أن تعرف شروط إرادة البلاد.""]]",msa,NEG,True
صورة له وحيدًا مع حُقَقَقِها حتى تتمكن من المشي سيرًا عليها بعيدًا عن (جستن بيبر),msa,NEG,True
صلة إلى الإخوة المتشككين في موقع الجزيرة الإخوة والأصدقاء,msa,NEG,True
"[""نحن لسنا بحاجة إلى الذهاب إلى مكاتب لاميس الستة لأقول أن مصر اليوم قدمت اعتذارا إلى الانتخابات الوطنية، حيث كانت لديهم تجربتهم الزائفة، وتحدثنا عن حقيقة أن الشكوك كانت عالية بما فيه الكفاية للصحافة ووسائط الإعلام، وأن الخيال الرائع لم يكن بحاجة إلى أي أعلام أو صحف تكذب أو تنقل أخبارا كاذبة إلى ناش،",egypt,NEG,True
"[""بقدر ما سمع شاف الصناديق في الدقيقة الأخيرة، سجلت المقصورة صوتاً - وفي كثير من الأحيان صاروخاً، كلب متوسط الحجم، نذل روسي، ثأر""]",egypt,NEG,True
"[""الدكتور فيصل، قلت كان لديك موضوع عيد الفصح حلب، زخم وسائل الإعلام، وفي نفس الوقت قمت بعمل حلقة حول ذلك.""]",levant,NEU,True
['جريمة كبيرة نفذتها منظمة حلف شمال الأطلسي في خيانتها للليبيين''],msa,NEG,True
['حرق الكنائس، وقتل الناس، وتعذيبهم، وقطع أصابعهم، ورمي الأسطح، وذبح الضباط، والنظر إلى الإخوة من أجل حقهم، أو اعتبار أنفسهم واضحة.]],msa,NEG,True
"['""الرب الثقة، سيدة كبيرة السن، وهذا هو ما يكفي من Bjornsey كليب وحدها للذهاب إلى النار، هاه؟""]",egypt,NEG,True
سوف تغلقون الإرهاب الشيعي الإيرانيين الموالين سوف يسكتون جريمة قذارة العراق واليمن وينهيون الحصان ويقتلوننا بدعم من الفرس,msa,NEG,True
"لقد تم استدعاء روسيا لغزو البلاد الإسلامية... والرئيس بوتين يحصل على سيف النصر... """,msa,NEG,True
"[""ماذا يمكنني أن أفعل لفهم، باستثناء مقعد أردوغان، الذي يتبع الثورة، والمتمردين، والشعب السوري، شخص ما الذي يحمله لقتل الشعب السوري؟""]",levant,NEG,True
['المناظرون، ممدوح حمزة، وجهان بيد واحدة، وقلب أسود.]],egypt,NEG,True
"أنا أضحك على فكرة أن إخوتي أو أسلافي يقولون، ""أنت سوف تهتم إذا كان تقريباً من بيت طوال اليوم.""",msa,NEG,True
"[""يدين الرئيس الروسي بوتين أثناء دعوته إلى الملك السعودي لإطلاق الصاروخ اليمني علي الرياض تعليق - شوف باشا يصبح وضعا الذي يجلس كثيرا، ملوك الخليج تحويل حتى رئيس الإمبراطورية الروسية، يعني فقدان العار، وجوهكم والسنت.""]",msa,NEG,True
[''عزاء مالكش دعاه يرتدي فتاة التي لا يرتدي ملابس رجل، وليس رجل لرجل''],egypt,NEG,True
مجلس الجيش امين للثورة. الآن امين لوالد ياليل امين لابن الطهاوة.,msa,NEG,True
"[""قاعدة ميسي يراقبك الآن لبعض الوقت.']]",gulf,NEG,True
[ 'الطريقة التي عمل بها الرجل العجوز، ظهر مثل غوغل.']],egypt,NEG,True
['الملفات المتعلقة بحلف شمال الأطلسي.'],msa,NEG,True
"[""'تخزين النفط مصر قطع إمدادات مصر من النفط عن طريق لعب لعبة قذرة من الماجستير السعودية.'""]",egypt,NEG,True
['أنا، حتى الآن، طاهية من 60 120 كولون الفالس، ولدي أنوف، والله سوف الخراب لك، سيسي الكلب.']],egypt,NEG,True
"[""للتفكير في يوم من الأمل للخروج من حالة الإحباط، نحن نعيش من انتصار موسى، رفع علمه الإسلامي،",msa,NEG,True
"لقد حصلنا على صوت J.J. و، اه، نريد أن نكون حيوانات، قالوا، ""تلو، أنت تعمل لدى وكالة المخابرات المركزية.""'",msa,NEG,True
['العصي تكشف لماذا يتم تحويل الصفوف إلى صفوف.']],msa,NEG,True
"[""لا شيء شخصي حول الإخوة مهاجمتها في وقتي، باستثناء رأسي، وفيديو بهمدة حتى الزند، العدو الأول من مارك نفسه،",egypt,NEG,True
"[""يعتقد أنني في فيلم صيني رائع للفستق، وأمه تغني، وأنا أجعله نعساناً، وأنا أجعله نعساناً.""]",egypt,NEG,True
بـيـد يـمـيـنـي والكتب و يـيـسـرـيـر مـسـكـابـة بـابـنـتـي يـعـرـى الـلـه يـوضـحـهـا,egypt,POS,True
"ما يهم هو الاحتفاظ برقمه في يديك كما تعلم من آمل أنهم يفعلون شيئاً يعني ""D""",egypt,NEG,True
"[""ندعوها مستقلة... يثبت أنها تأخذ فرصتها للنفاق... لمباركتها... لأن الكراسي كانت محجوزة.""]",egypt,NEG,True
# # الأهكوش # # قصف منتصف المواجهة # # # هو يموت # # # # # # # # # # # # # # # # # # # #,egypt,NEG,True
"[""أنت تتوقع من أفضل المجتمع الدولي أو الأمم المتحدة أن تكون أدوات لمن أقترح وبعد الساعات المسلحة؟""]",msa,NEG,True
"[""الكلب الذي صوت عليه - عن طريق الفيديو... """"]",msa,NEG,True
['حسام عبد العزيز سقراط، دبلوماسي مصري، يسبقه تاريخ الأمم'],egypt,NEG,True
أعلم أن الرجل في رمضان جاي يدعى بن حلال أمل مين الذي سيملأه ابن الكلب,egypt,NEG,True
['1': كان الاستفتاء تحت الإشراف تحت إشراف قاضٍ فشل بوضوح في تحقيق الأمن، وشهد العنف وانتهاكات الطريق إلى الاستقرار أو عبث بالبلد أو البلد؛ والمصير؟.....................................................................................................................................................................................................................................................................................................................................................................................................................:::::::,msa,NEG,True
"['والدته، إذا وضعت كلمة ""الفضائية"" لمستخدمي الإنترنت، عنوان أي فيديو يوتيوب هو ضعف أعلى.]]",msa,NEG,True
"[""أي مجنون بدون صورة أو كسر ملفوف جوستين بيبر يشم مضربي على انفراد.""]",gulf,NEG,True
لقد حطموا روزنا لمدة سنة وهذا ينتهي بمفاوضات السعودية وحوثيه أتباع إيران والله سخف,gulf,NEG,True
"["" الجراء تعني سوريا والإخوة مصر يقول نحن نريد أن نعرف أن إيران تريد سوريا واليمن'""]",levant,NEG,True
"[""روسيا فشلت في محاولتها الأولى، وسوف تفشل مرة أخرى... أما بالنسبة لعملائهم، تم إدانتهم من قبل ابن سينا، الذي خانهم... ""]",msa,NEG,True
"[""لقد هاجموا مصر الحبيبة بشكل سيئ لأنهم دعموا المشروع الروسي لمكافحة الإرهاب سوريا، و صفقوا إلى رودوغان،",msa,NEG,True
"[""تقطع أذن المواطن، تحرق الكنائس، ويُسمح بالهجوم على الشهداء، وعندما يكتب شاب ثوري، يُعرض للمحاكمة العسكرية، أين العدالة؟""]",msa,NEG,True
['لا أحد يمكن أن يقبل وضع انقلابه لأن الانقلاب يعامل خصومه كحشرات التي تضربهم بالرصاص والغاز والماء بالضبط.],msa,NEG,True
[' وعصابته وعدت وهددت بعدم التحول في أمريكا ثابورا!'],egypt,NEG,True
[ 'اليوم الذي نكتشف فيه تغوّطه، بوا...'],egypt,NEG,True
أنت تذكرني بالأيام التي كنا فيها في برشلونة، ليس حقا مثل داك اليوم، بوسطن.,msa,NEG,True
"[""قلت لك، سيسيس مشغول العلاقات العامة لا ستعمل أكل لقمة العيش... ""]",egypt,NEG,True
"[""'يحرم الله الوهابي السلفي دونالد ترامب على شيعة الرلاه هيكلنتون.']",msa,NEU,True
"[""التلفزيون المصري رفض الظهور حملة عمرو خالد من التعتيم مستمرة""]",msa,NEG,True
"قال الممثل السعودي لجامعة الدول العربية ""أنا أمزح""",msa,NEG,True
"[""إذا أعطيتك إيفون بدلا من سامسونغ... عندما يكون الغباء فوق!""]]",gulf,NEG,True
['عزيزتي سيلفي، هل تقتلين نفسك، نعم، لمنع إيران من الطيران التالي للرحلات الإسرائيلية القادمة إلينا في أي يوم؟'],egypt,NEG,True
و أنتِ تتشبثين بأمن الشرطة من الواضح أنكِ مندفعة لطلب نزع سلاح سكرتيرة الشرطة كشرط لا يجمع سلاحاً,egypt,NEG,True
['من الواضح أن الإخوة الشباب، على الرغم من ذكائهم، تم غسل دماغهم تماما... أدعوكم لقراءة كتاب البشرية الإسلامية...,egypt,NEG,True
"["" حماتك وأنت ابنها، إذا كنت تفكر في أن تصبح صبيا هالال، أطلب تبنيك.""]]",gulf,NEG,True
:: [`محاكماته تنطوي على ذلك، شريطة أن تكون الحكومة وواجهتها موثوقين، لا سوابق، تزوير، احتيال، لصق...'],egypt,NEG,True
[' '5' 'نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم ',egypt,NEG,True
['المجرمون الإسرائيليون الذين قتلوا على يد النظام السوري، وهو أحد المصنعين، ويقتلون ضعف ما يقتلونه ويدمرون سوريا.]],msa,NEG,True
"[""سوف يطيحون بالمعارضة الحقيقية أو المينساه و ميليشيا تنظيم الدولة الإسلامية في العراق إلى نظام الولايات المتحدة ضد البشار'']",msa,NEG,True
أولا وقبل كل شيء، قام النظام اللبناني، المسخ تولي ميشيل عون، رئيس الجيش، ببناء جدار فصل عنصري حول مخيم الحلوة.,msa,NEG,True
['هذا هو التطور غير المسمّى للعمل الذي كشف لهم إلى الله، الذين كانوا منقذيه!']],egypt,NEG,True
['المحافظة الفرنسية الغبية يتم دمها. المغرب قريبا تنظيم الاتحاد الأفريقي وتغوط أفريقيا وافريقيا وافريقيا وافريقيا وافريقيا وافريقيا وافريقيا وافريقيا وافريقيا وافريقيا هي دولة أكبر من...'],magreb,NEG,True
['يُنكرُ دورَ الخليجِ المُهَجَّرِ السوري ويترأسه أميرات جاهلات.'],egypt,NEG,True
"[""أنت بلد التناقض، وتعتاد على أن تكون مناعة، لذلك نعتقد أنهم المفكرون الذين يرقصون، مدح حجاب زوجة إردوغانو، ولدينا عاهرة.""]",msa,NEG,True
"[""إنها بالفعل كلمة مثالية... وبعد ذلك السبت... عجائبك جيدة... المشي، أنت الابن المثالي...",levant,NEG,True
"[""أنت حكومة البالاميثيين.""]]",egypt,NEG,True
['ترى العائلة، حسام البداري، أحمد الشيخ، كما يفعل لهم إله الحرم.'''],egypt,NEG,True
rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm;,egypt,NEG,True
['Daniel رادكليف، أحب أن تبقي المعجبين بعيدا منه، والأشباح أعلى، والله رأى الحلق وامسك السجائر.'],egypt,NEG,True
"قال الجميع في مظاهرات نيسان/أبريل: ""فينكواش دي كاردوسا نفسه، فينكوش نتيجة لعجزه عن العمل، والصحف، ودالية عمود، وهي دعامة كانت في المقام الأول عاقرة.""",egypt,NEG,True
لأنني لا أعرف عن ماذا أتحدث,egypt,NEG,True
['أحمد شفيق، الذي قدم شكوى ضده، هو إهدار عام للأموال والفساد العام... يحميه الجيش... التحقيق...,msa,NEG,True
"[""' 'سبب شيكاغو مارس الجنس معه حتى.]]]]",egypt,NEG,True
"[""وهذه هي المرة الأولى التي أسافر فيها عبر الخطوط المصرية وأخذت فكرة سيئة.""]",egypt,NEG,True
['يريد أن يسقط عشه، أبو بكر، عمر، والمراسل يشكره!'],egypt,NEG,True
['يابرنيس، المرشح الذي هو مستعد لهم، لديه ناخب يملك حكم الغنم، لديه نص من بيوت cauliplor\'s، لديه حس هامدن، لديه ذكاء وذكاء من براز كل الناس، كما مسحوا ترابهم، وانقذوا باه أحلترماي بابا برابابا.']],egypt,NEG,True
"[""في الأساس، بلده هو فاسد، وفاسق حقوق المواطن البلاد سخيف.""]]",msa,NEG,True
"[""البرنامج الوحيد الذي كان عليه الناس في بامز الحججة لتذكر الناس مع ضوء من الدم، الذكاء والعقل، تتبع الشعب المصري، ولم يتمكنوا من إيصال الرسالة التي كانت لديهم بطريقة خاصة وعبقرية عبقرية خلال الفكاهة.""]",msa,POS,True
هذا يعني أنك تحب (بوكيمون) إنه يغني,gulf,NEU,True
['السلاح الجديد الذي يخترع المتمردين السوريين ويهز جميع أنصار الثورة السورية هو فخر الصناعة السورية.'],egypt,NEG,True
['هل كل شيء مكسور؟'],msa,NEG,True
['1` مطعم داعش ومطعمه؛ 2؛ 2 - نعم 1 - وواحد من جيش الحلفاء وعرباته؛ دلاءات SU 2- Spari أو محلي 1 - السفر، وإذا أمكن، تسليم 2']],egypt,NEG,True
"[""يعني أن شعب مدريد، مانشستر يونايتد، يقول نفس الشيء عن روتويت، أن القرف القرف القرف.""]",egypt,NEG,True
['جوزيف الحسيني يكشف كذب قناة الجزيرة ويكشف دور الإخوة في دور الموتى، والإشراف على قناة الجزيرة.]],msa,NEG,True
"[""يبدو أن زاهمر بدا وكأنه مسحور بذاكرة تحكيم محمد فوده في قضيتين متشابهتين مع تفسيرات مختلفة!]]",egypt,NEG,True
"[""أمك النجسة، إيران، أو الإرهاب، تبني غرور العش، القاعدة، الحشد القذر، الميليشيا... ""]",msa,NEG,True
"عندما يزور شخصية عامة أو فنان أجنبي مصر وينتشر ويبتهج ويقول كلمات الزي المصري في فيلادلفيا "" أشكر المسيّا والجيش والداخلية والفقراء الصياح، لأنه سيأخذ رتبته المحرمة ولا يفعل شيئاً!""",msa,NEG,True
المخيم الذي تم السيطرة على الظلم تم إجباره على الشر... الحدود جاءت، مثل الفرخ...,egypt,NEG,True
"[""الأخوات، لقد تعلمت منكم الشخصيات الجيدة... النظام المجتمعي إلغاء تماما التفكير الخاص بك... طالما كنت تعتبر دليل الأخ لارتداء حذائه... شرف لن تفهم أبدا.]]",msa,NEG,True
['الزعبيدية ثاروت],egypt,NEG,True
['تُهزم المملكة العربية السعودية إلى أن يدعمها شياطين أمريكا أو سكّاراتها الإلكترونية.'],msa,NEG,True
"[""يتحدثون عن تعديل شروط زمانه، العدالة، الحق، والحكم بموجب قانون الله. هذا هو عم جوجل، ولكن إذا كان لديك دليل على التعسف والظلم، لا تصمت.""]",msa,NEG,True
قال لي ابوه. حشيشه يضحك. اقول انه يضجر الله ووكيلك يعطيني محاضرة فاسق وفجور في جنوبي الشيشان.,levant,NEG,True
