tweet,sentiment,dialect,sarcasm
 قتلوه بسبب القسمقتلوه لانه دعا للعيش المشتركقتلوه لانه يريد وحده الوطن والمواطنينقتلوه لانه الاقوا…,NEG,msa,False
حاسة إني بازلة في حلقكم كلكم، صوت الشرهة في بقية الصوت من النواحي!,NEG,egypt,True
لقد اصبحت رءيسا مرسلا الا السجن,NEG,msa,True
والله عيب حتا يطقطق علينا حد يشوف حل,NEU,egypt,True
 بوابه الاخباريه | عاجل معاوده القصف وغارتين وسط المدينه  '',NEU,msa,False
يلا انزل ولع فالبلد العسكري اللي داخل يقضي جيشه يتمرمط فالشارع عشان يحاول يمنعك كدا  ايه يعني دا حتت عسكري غلبان عم ,NEG,msa,False
 كود خصم اوبر ٣٠,NEG,msa,False
 شرايك شيكاغو هالموسم '',NEU,msa,False
 لبس الحب بيونسيه اكثر مره وهذا اسباب حبي ايضا ,POS,msa,False
 الحرس الثوري الايراني يقتل احد ضباطه التعذيب لرفضه القتال وتهديد اسرته بالقتل اذا تلتزم الصمت,NEU,msa,False
تخصصات ستحبها وتكرهها هاتف ايف,NEG,egypt,True
 شيء يشرح النفس البعد النظري للامر اننا نكسر الصوره النمطيه حول الاقاويل بان المجتمع يهتم للاكل اكثر الثقافه,NEG,msa,True
 الحقوق الانسان ترامب,NEU,msa,False
 عاجل اليمن - تعرف علا اسرع هاتف اندرويد الولايات المتحده - عاجل اليمن - تعرف علا اسرع هاتف اندرويد الولاي ,NEG,msa,False
بس شوية بقا بتشحن البرامج دي، قلبي واطي يعني رفع حاجة 10 ميجا بينصفر عندي وشاتزاب بيحذف كل البيانات,NEG,egypt,True
 فرنسا تدعو لضمان تنفيذ قرار الامم المتحده بشان سوريا,NEU,egypt,False
يومها العالمي تحبون القهوه التركيه؟,NEU,msa,False
حد فاكر الناس اللا ماتت عامل محلل سياسا شعب زياط يومه الحكام,NEG,msa,True
- متنمر الاخوه والاعتداء علا وساءل الاعلام المنطقه السطحيه لاكاديميه الشرطه ,NEG,msa,True
اضفت فيديو الا قاءمه تشغيل علا تحميل نسخه ويندوز,NEG,egypt,True
معجبين المحليين قالوا انهم غيروا قمصان لاعبيك,NEG,levant,True
 سلسله لقاءات بيت الوسط  -,NEU,msa,False
شعرت بالحزن اثناء زيارتي للكنيسه ان تحدث معي العديد الاقباط احساسهم بالظلم الواقع عليهم كاقليه مصر,NEU,msa,False
إيه الكلام السليم ده عايز تحطه في قاموس العبقرية؟,NEG,egypt,True
 قوات تقمع المشاركين مسيره كفر قدوم المناهضه للاستيطان قليل وتطلق قنابل الغاز والصوت بكثافه صوبهم  '',POS,egypt,False
 عيدكم مبارك وتقبل الله مني ومنكم صيام رمضان وقيامه واساله سبحانه ان يجعل اعياد امتنا الاسلاميه تامه بتماسكها واستقرارها… '',POS,msa,False
 شاهد واستمع ايه اليمني الحر الشريف يفعل الحوثيين باطفال اليمن واغتصابهم وفعل اللواطهذا مذهب الخميني,NEU,msa,False
بيجيلا ) يوسع حكمه ),NEG,egypt,True
ان الرءيس الروسي بوتين يشجب دعوته الا الملك السعودي اطلاق الصاروخ اليمني علي الرياض تعليق - شوف باشا يصبح وضعا قاءما الا حد كبير ملوك الخليج يحولون حتا راس الامبراطوريه الروسيه يعني فقدان العار وجوهكم والسنت ,NEG,msa,True
 حوالي % عمليات البحث تتم علا موقع جوجل تتم لاشخاص يعرفهم جوجل,POS,msa,False
 كبير علماء الاثار الالمان  علا المجتمع الدولي العمل لحمايه الارث الحضاري لمدينه تدمر خطر الارهابيين…,NEG,egypt,True
البيبي وش يسوي,NEU,msa,False
 اشتباكات الارهابيين محور وسط قصف مدفعي وصاروخي يستهدف نقاط مواقع الارهابيين  '',NEG,egypt,False
ضيعت نفسك يا درّيتك، مثلك مثل الصراصير، بتتراكض وما توصل لأي نتيجة!,NEG,gulf,True
« اني » بتحقيق الهمزتين وتسهيل الثانيه وادخال الف بينهما علا الوجهين وتسهيل الثانيه وادخال الف المسهله والاخرا وتركه « اعلم بمثال لبنان » اي لبنان « قسم » قسم « الا انفس » جمع « يفهم » يفهم ,NEG,egypt,True
 ملاك تكفين شوفي حسابي قسم بالله زمان اطلبك ايفون تفكين امانه شوفيه '',NEG,egypt,True
 ميسي عبر الانستغرام ينشر صوره يشاهد مباراه الارجنتين البارغواي  شيء جاهز  ڤاموس ارجنتينا,NEU,msa,False
تحدثنا الكتاب الجميل خروج المصريين علا السلاطين وقت الحديث خنوع المصريين موضههذا الجزء الاول,NEG,msa,True
 يستضيف حي دبي للتصميم حفلهفنيهحيه للفنانه ميريام فارس مساءالسبت ختاما لفعاليات ملتقا دورته ال المقر…,NEG,msa,True
 شرح تثبيت نظام ويندوز + '',NEU,msa,False
 الجيش يسيطر علا « النيروز » معارك القاعده,NEG,msa,True
تقا الزعيمان الروسي والتركي بموقف متضافر تركيا ورفعت روسيا السوفييتيه يديها امس وظلت فارغه  '',NEG,msa,True
 سمحولي بوكيمون وميكي ماوس وسبايدمان اذاماتوصلت معاكم لااجيد ال يعني الي يبي يكون ضحيه بتويترشي يخصه احنا مكاتب نرحب بالجميع '',NEU,egypt,False
هاتلي اخوان اي حاجه مش تنوين ومش ضمير اخوان وبعدها كلمه مش هتلاقي لوط وشياطين !,POS,msa,False
 النجم صفحه الرسميه علا الفيس بوك,NEU,egypt,False
اللي يبلول الكلمة 'زوبعة' بتحقيقات يوتيوبية وتوك توك، يندفن تلحقه الدروع الثقيلة!,NEG,gulf,True
 حيدر العبادي حذف منشور انتقاد اردوغان الفيس بوك  وربما قليل يحذفه تويتر لنتابع اللعبه  '',POS,gulf,False
 ساءقين اوبر وكريم يغرقون سياراتهم بعطور مخيسه تجيب التكه ليه خي ليه معنا ربو حاد مو ناقصين,NEU,msa,False
انا الغير قابل للمساواه علمني الفرنسيه انا اسافر حتا الا فرنسا,NEG,egypt,True
الحب  صدفه جميله اوسطه  دلع وهيام وهذيان  اخره ,NEG,msa,False
انا احب اصوات عاءلته وبعد ,NEG,egypt,True
نعيدنا بدون  احتضان '' نبني علا الرغم,NEG,egypt,True
اذا كنا بنقول انه رحمه للعالمين طب تقتل الناس اللي عقيدتها مش عجباك تشتم الباقي  فضل مين العالمين؟,NEG,egypt,False
 لابنتيه  عليكما,NEG,msa,False
مراجعه اللي نزلت حقت هجوم العمالقه ماعرفت اطلعها احد شافها؟ ووين؟,NEG,msa,False
 جوش ايرنست  العراق دوله سياده وهذه اراضي سياده والتحالف ضد داعش يعمل بدعوه منهم وسنواصل العمل بالتنسيق ال… '',NEG,msa,False
 اهداف مباراه المشوقه الممتعه سامبدوريا ساسولو / ,NEU,msa,False
 “ بيونسيه ” وابنتها باناقه “ غوتشي ” “ ولوران ”,NEU,msa,False
 وولد الشيخ وجهان لعمله واحده,POS,gulf,False
 نقل اعلان مءسس المهم اليوم لندن الا برلين وسيخص بالذكر هيلاري كلنتون اقترحت مهاجمته بطاءره بدون…,NEU,msa,False
 مواطن ادلب للفصاءل ولمن تناسا اجرام قتل مليون سوري /يااخوه الاسلام اتحدوا ضد بوتن خنزير الشام كونوايداواحده,NEG,egypt,True
 افغاني الميليشيات الداعمه لقوات النظام قتل قرب التيفور شرقي…,NEG,msa,False
اعظم ممثل علا الاطلاق,NEG,egypt,True
 مبدع صديق ميسييضيع انفراد ويسجل علا الطاءر طريقه فان باستنوما رميت اذ رميت الله رما,NEG,msa,False
 ولك اذا ريكي مارتن ضهر سوري مينو انتي معفنه ياشوصه لحتا ماتضهري  '',NEU,msa,False
 اعرف ناس رمضان ماتصومو وداخله هناتتريق عالمذاهب والعقاءد مين انتم؟ ترا كلنا رحمت الله شءتم ام ابي… '',NEG,msa,False
 ليش الاعلام الغربي اجا غطا مشروع التهجير القسري الاحياء الشرقيه حلب ! ! '',NEG,levant,True
المهندسه داليا رضوان تم الاعتداء عليها بالضرب الخميس الماضي احد الكماءن بالعجمي,NEU,msa,False
 طقس العرب  المناطق المرجح تساقط الثلوج عليها الاثنين  -,NEU,msa,False
 بريطانيه  الاعمال المنزليه خطر علا صحه المراه,POS,msa,False
ايها المتحدثون الله يوجد الله تهمه اسمها العيب الذات الملكيه الله التعاون العسكري امريكا لتحتل العراق,NEG,msa,True
 واقعا معاشا لبنان بلد محتل ايران بواسطه جيشها المحلي المسما حزب الله,NEU,msa,False
 ميريام فارس كنت اكلمها فتره قلتلها ايش مكانتي عندك راحت سوت اغنيه يسالني مكانه وينالله يهديها '',POS,egypt,False
 دونالد ترامب افضل صديق العالم  وابنه واحده امرت فورا باغتصابها  والترتيب التالي'انها تتحدث هيلاريبشام ' '' ,NEG,egypt,True
نسبه الفتيات الا الرياضيات والمدعي العام المحلي محمود صحيحه,NEU,egypt,True
 اما بخصوص جبهه النصره شاركت سوريا مشاركه حزب الله وايران ولواء ابو الفضل وهذي رده فعل طبيعيه '',POS,msa,False
 موقع لمعرفه الاوامر الصوتيه غوغل ناو,NEU,msa,False
فقد فقدت سقطت راس الضعيف سقط,NEG,msa,True
 كيري يهاجم لدعمها نظام ويءكد ان تتخل مساعي السلام,POS,egypt,False
 افتحها كده ارجوك-ليه افتحها ازاي انتي عبيطه اصلي متاكده ان الي جوه ده بوكيمون مش عقل بتفكر بيه زيينا ,NEG,msa,False
ياربي ببكي علي الحفل وماكنا ادري انه حفل,NEU,msa,False
مكشر عليهم وأنا بقولهم بتحبوا الفوضى، بلا عليكم ما تشوفوا نظام في حياتكم!,NEG,egypt,True
كتار مقاطعين باب الحاره برمضان بالحكي  بدور عليهم بتلاقيهن ناطرين الحلقه بفارغ الصبر  يااخي,POS,msa,False
 مقوله ان انتخابه تتساقط لانه يمارس ويستغل منصبه تصفيه حسابات سابقه معارضيه سياسيا  '',NEU,msa,False
تنتهج اداره الصمت وهذا ضعف نعتد اعميه اتحاد الكره تحزن,NEU,msa,False
 ابطال  يجتمعون ندوه,NEU,msa,False
حكومه الببلاوي ومحلب اعطو شرعيه قانونيه للفاسدين ولم يعزلو فاسد,NEU,msa,False
 قطر المسءله علي الدماء الليبيه وسوف ياتي يوم تكون مسءله امام المجتمع الدولي علي '',NEG,egypt,True
« ان اعلام الخزي » اي اعلام الخزي « خيرات وبسم » اسم « ليسرون » بالياء والتاء « ان » مخففه الثقيله واسمها محذوف  اي بان « حسن » بالتشديد والتخفيف « مرسل مرسل » بكسر الياء وفتحها « بظلبه الفءاد وكل يوم » اي يوم « اكبر » اي قبله قبله ,NEG,egypt,True
 حلب الشرقيه,NEU,msa,False
 ماركا | ينهزم مدريد اخر مباراه سرخيو راموس محققا فوز تعادلات ,NEG,levant,False
واشبيك انت عمي غوغل قدرش يجاوب علا السءال,NEG,msa,False
 هامر محطيه جستن بيبر  طحتي عيني '',NEU,gulf,False
اخبرت القوم يوما ان احد عبد لاحد ان منا حر  فقالوا صح القول توجوني ملكا عليهم ,NEU,msa,False
لقد قلت انك تملك كمان,NEG,msa,True
 حوار خاص النجمه لمجله,NEG,egypt,False
مفروض كنا بنتجه لنقابه الصحافيين وبلغونا انها محاصره بالبلطجيه ونازلين رقص تتشل الايادا طب ارقص معاكو عار انله,NEU,msa,False
وزاره التربيه والتعليم توفر ملاعب مهياه المنطقه مدارس مختلفه البلاد مدارسنا اصبحت افضل ملاعب الهند ,NEG,msa,True
 المستشاره الالمانيه ميركل بسم الله لحمد لله يمكننا رءيت دور حقيقا لالمانيه فا الازمه السوريه واعلان مايدور بشكل حقيقا علا المجتمع الدولا '',NEU,egypt,False
رغم اني اقسمت اني مش هاتفرج علي اي مباريات كوره عربي نهاءي  الا اني اهنء لاعبي المنتخب بسلامه الوصول لمصر  واتمني التوفيق الاعوام القادمه ,NEG,msa,False
الواقع  عندما يصير الناس اغبياء كالغنم  المستغرب ان يقودهم احد الاغبياء !,NEG,msa,True
 مافهش نصي ميسي هوه لارجنتين عليا طلاق كلهم نجوم علي لابيض '',NEG,gulf,False
انا عندا نقطه فاصله لاسقطهم الناس,NEG,egypt,True
علا سبيل انا صديق مجدا,POS,msa,False
رجاء ريتويت سوا رامي اياش مايا دياب ,NEG,msa,True
مسلمانا اغلي متحدث اعلاما للرءيس واشهر كذاب ومنافق ومضلل ومحرض تحول الا قليل الادب ووضع معارضي الجيش سله القمامه كلام زباله,NEG,msa,True
'' ان سجل احمد الشيخ لاهدافي يجعلك تضحك  نكسه عقابيه  يعني ان وجودك اضراب عقابي مسجل  وقد قمت بلعبه عادله للذهاب الا  بحيث'كيف'يكون '  ',NEG,egypt,True
 ياه عجاءبي اخبار سيول تركيا تكاد تكون معدومه ان العالم بلا جدوا وحوامل الكارثه بالمعنا الحقيقي والناشطين ووساءل الاعلام والزيوت وصلوا ,NEG,egypt,True
ساحر البلغاري يحدث الاسبوع القادم يراهن علا علي ,NEG,egypt,True
 يعلم ان يوما سياتيه رجال يحبون الشهاده يحب المتخاذلون الحياه ! ,POS,msa,False
 لاول مره  شقيقه بيونسيه تتصدر قاءمه بيلبورد الاميركيه,NEU,msa,False
انصار الحريه والديمقراطيه فا اوروبا وضعوا الشجاعه اا شيء اخر ناد ايطالي ينتظر موقف الانقلاب عبد الظاهر,NEG,msa,False
 نجتهد توفير الحجوزات,NEU,msa,False
لسه مصدق وهم اجل الاستقرار يعني جرب تسمع كده جايز تغير رايكالا بلغت ونهاركم سعيد,POS,levant,False
كلينيكال مش متدلعين حضرتك كلينيكال غلبانين  مساكين  وبيتضحك عليهم وراضيين وساكتين وبرضه مش عاجبه,NEG,msa,False
 طفت اطله ولاجامعه ولاوضيفه ولاشي ابي ايفون اتونس بهه '',NEU,gulf,False
« ويعلن اخوان المسلمين » اي اليهود « الرجفه » الزلزله « اليابان اول السنه » اي اولها ,NEU,msa,True
يعني أنام قلقان وأفكر حق الغدا؟ عاد كان ودي أتطمن على البلاستيك الواجب يسير لي بس 😒,NEG,gulf,True
فاكر العربية اللي الشباب بيجربوا فيها المحرك بإمتحان الرخصة؟ فلوسهم على الفاضي، العربية مبتنفعش إلا لما يركبها الراكب بتاع الطارة الأصلي.,NEG,egypt,True
مرفق بالمحتوا لينك للفيديو,NEG,msa,False
 كلاب ونبحها تثدقوهم,NEU,msa,False
 حسسوني سوبرمان داير حاجه كبيره ! ! وكان ماهداه ربك  يبقا لحيق خوته ان شاءالله,NEU,msa,False
 بوكيمون '',NEG,msa,True
 احذر عدوك مره وصاحبك الف مره وهالمثل ينطبق علينا سيسي,POS,msa,False
عندما اتحدو العرب وغيرو صورهم الشخصيه مناضله لاسرا فالسجون تشاجرو اسباب وضعهم للصور ! حتا اتحادنا نختلف !,NEG,egypt,False
 حافله تصل حلب المحاصره لريفها الغربي اليوم  '',NEU,msa,False
الرياليتي شو، أنا بجيب ديستوبيا الحياة دي أقل اشي لعيونكم!,NEG,egypt,True
 ارمله سوريه مقيمه تبحث ابن الحلال,NEG,egypt,True
شعب مصر العظيم الشوارع ٥٢ يوما متتاليه بلا كلل او ملل رفضا للانقلاب العسكر متا يفهم سيسي ان مصر ان تستسلم للعسكر؟,POS,msa,False
انا عشان بعمل الصح وبغير نفسا للاحسن ابقا كده معقده  ),NEG,msa,False
لما بتشوف طير طبعاً خلاص عرفت إنك أكيد شيك على المرسال وحاقلبه أعداد!,NEG,egypt,True
« ويغلق » يغلق « البابا » اي بيت المقدس « لانه » اي بسبب انه « الاكثر كذبا » كذبا « او اشد كفرا » اي لانه « الاقل عملا » اي الدنيا « والاكاذيب والفجور » ,NEG,msa,True
 جاره القمر,NEG,msa,False
ادخل عالم الاناقه والجوده الايطاليه,NEG,msa,True
طبعا العربيون المغاربه تماما النازيين اقاموا معسكرات اباده لمحو الامازيغ البلاد  وفر كثير منهم الا هولندا خالد ايزري !,NEU,levant,False
 لماذا ؟,NEG,msa,False
  توديع الشعب الكوبي اجل اقامه نصب تذكاري لتبني الديمقراطيه الليبراليه,NEG,msa,True
 وفضحت العرب والغرب المتشدقين بحقوق الانسان والحيوانحلب كشفت عور العرب يقين بان النصر,NEU,msa,False
رغم اني مش فاهم حاجة، بس حاسس المنصات الاجتماعية أصبحت معمل للاجتياح المعلوماتي والسخرية!,NEG,egypt,True
 استثناء  فتح الشام ''  الاندماج '' حيله قذره لافشال الاندماج  اللعبه واضحه مكشوفه وهم يريدون شيطنه فتح الشام امام يسما المجتمع الدولي '',NEG,msa,True
المباريات الي جمعت فيدرر ونادال المباراه الخالده ذاكرتي مباراه فيدرر وروديك ويمبلدون قمهالمتعه,NEU,msa,False
يعني اقول ان مبارك المخلوع سحب سفيرنا اسراءيل مرتين كده يوصل اللغط ان النعاج والخرفان يقولوا اني بشكر فيه؟ فعلا بكل طلاقه,NEU,msa,False
مدرسه سحريه ؟,NEG,egypt,True
 كلامك مردودعليك بافعال اردوغان السوريين بلاده ومناكفته عنهم المجتمع الدولي منذالبدايهوقل ماذاعملت لاهل حلب؟ ! '',NEG,msa,False
جيل الحالي مثقف ومتفتح ويحسن فهم الناس,NEG,msa,True
 وقت الشده كنت اعتقد ان الجيش المصري سيوقف المملكه العربيه السعوديه    وانها تتبع سيسي   وانها توزع مره اخرا يكفي المال ,NEG,egypt,True
تيجوا نقول زيه؟ رايناه مظلوم لنصرناه  )  وبعدين نقول انه مظلوم هاهاهها وتعلوا الضحكات الشريره,NEG,egypt,True
نيمار اكبر صنم  صنعه الاعلام وعبده ضعيفي كره القدم  الغريب الامر ان البرشلونين كانوا يتمنون اقصاء مدريد كرها خصم ثقيل  تقديسا لعميل مال وكلب دولارات نيم اتريد مسانده نادي يوجد لاعب يحترمك مشجع ولن يحترم فريق سانده ورحب,NEU,msa,False
دي فتنه عشان ننقسم ونعادي العب,NEU,msa,False
 وصف الاعلام الغربي لسوريا ثوره حرب اهليه اعلان جبهه النصره تبعيتها للقاعده اصبح الوضع حرب علا الارهاب '',POS,msa,False
انت تضخ دما وتغلق فمك اللعين؟,NEG,msa,True
اطالع مصدوم ! ! يقول  تاكل بيتزا الصبح؟ ! '' صح لان يصير الواحد ياكل طماط جبن خبز الصبح ! ! اصلا شي غلط !,NEU,msa,False
 ابل والجسار  توفير الخدمات العامه لاهالي مدينه الاحمد,POS,msa,False
 فساتين جريءه للنجمات رغم رحيل,NEU,egypt,True
« متاع الدار » الجنه « ونعمه الاخره » اي الجنه « ونعمه الاخره » اي الجنه ,NEG,msa,True
 الجيش السوري يدمر اليات لتنظيم الارهابي تطالب برفع الحصار,NEG,egypt,True
 استشهاد الشاب الفلسطيني قاسم امجد ابراهيم السجون السوريه شهور اعتقاله,NEU,msa,False
بريطانيا ام الارهاب وراعيتها ام الكيان الصهيوني بوعد بلفور تتهم حزب الله انه ارهابي,NEU,msa,False
سلام كده تكون الكهربه اطعه انت اعد بتسمع اغاني عربي اديمه راديو اديم  بحس اني رجعت للتمنينات احساس جمييل ,NEG,msa,False
 حسبته جستن بيبر,POS,msa,False
سؤال لخبراء التاريخ: هل كان جبران خليل جبران يقصد هذه العبارة عندما قال 'لا يوجد نبي في وطنه'؟,NEG,egypt,True
 ينتصر علا مءامره شق الصف برعايه بموافقته علا الاتفاق انصار الله الموافقه تنصل كيري والسعوديه الاتفاق '',NEU,msa,False
واضح إن الكون حاسس بمشاعرنا، مش غريب إن النهاردة الشمس قررت تسخر منا وتقرصلنا على الأسطح!,NEG,egypt,True
 مساكين الصبح هوما رايحين راجعين عاا غوغل تعبت بدالهم '',NEG,gulf,True
كلينتون لقد اصبحت زعيم سياسه اوباما وترامب بوش افضل شيء قمنا اي وقت مضا خلال السعي وراءهم جميعا كاعداء للامه الاسلاميه ,NEG,egypt,True
 الله بتوع شبكه المخلص دول دمهم خفيف الوجه البذء يضع قناع الد,NEG,msa,False
اي لاعب يجيب جون ناديه  عاوزين ياخدوه المنتخب ؟؟ العمليه ماشيه بالكيلو والا المتر ؟؟ المنتخب عاوز شباب  شباب   واللي ال يعتبر عالم الكوره شباب  ياشباب بطلوا تعريض شويه,NEG,msa,False
كنت فاكر انهم هايحكموا تجارالاعضاء البشريه كلهم بالاعدام  نعمل ايه  محامين ولاد وسخه مايهمهمش غيرالفلوس  دوروا ودعبسوا وطلعوا الخروقات اللي القانون وجابوا سجن  يمكن القاضي نفسه مايعرفش الناس دي جابت الاعضاء منين وتاجرت  يمكن فاكر انها اعضاء صيني,NEG,msa,True
 شو اخبار لعبه بوكيمون جو ? ? انقطعت اخبارها والفتاوا المرافقه '',NEG,msa,False
 وضع نفسه وضع غريب خلال المناظره الرءاسيه الثانيه امام منافسته عندما اصر علا التسلل بشكل مري… '',NEU,gulf,False
 هاللعبه مهمتها ترفع الضغط وشكرا,NEG,msa,True
« اتقصدون ان مصر كانت » اي مصر « واعظا لايام الظالمين » ,NEG,egypt,True
 وساءل الاثبات الشريعه الاسلاميهد  محمد مصطفا الزحيلي ,NEU,egypt,False
 برضو نصف نهاءي الرولان غاروس نولي وفيدرر فيدرر وقف انتصارات نولي واشر بيده  انا الرقم  كانت مباراه بنت حرام '',NEU,msa,False
 يخون ويخذل المستضعفين يرحم الاطفال اليتاما والنساء الثكالا والعجز ويقول عمرها صلت ,NEU,egypt,True
كان شعب عبد النصر جام فعلوا بالضبط فعلوه ,NEG,egypt,True
بنات اللا بتبعد اصحابها عشان كوكو قالها تبعد بجد دول ياما هيشوفوا والله ربنا معا,NEG,levant,True
البنات تويتر بغردوا بالتهجم الجنس الاخر بطريقه كتيره منحطه بنت الناس يلي متلك مارءين تحت… ,NEU,msa,False
« والله مشرك » « الا ان » قسم « يجد الفرد حلا » حلالا ,NEG,egypt,True
 برلمان الشباب اليمني يدين المجزره السعوديه الصاله الكبرا بالعاصمه صنعاء ,NEU,msa,False
تمول اخويه كير حمله هيلاري برنامج جوشا كلينتون الخيري يريدون؟,NEG,egypt,True
انا بقول نختصر الموضوع نموت الهم او جلطه علا السريع ! ! اريحلنا اريح للكل صدقوني ! ! !,NEU,msa,False
هات شعب يفهم ! مبارح كانوا قالبين الدنيا عالحكومه عشان رفع الاسعار اليوم ناموا وانتسا الموضوع فعلا شعب لايستحق الحياه لانه كرامه ماعندهم فعلا,NEU,msa,False
أختي مسقطهاش سُلَّم! يوم كنا صغار.. محلوش اللي يستخدم الأهرامات ف كلية الهندسة!,NEG,egypt,True
 ان ان ندرك ان مءسسات المجتمع الدولي تعمل تمليه مصالح الصهيونيه والغرب  زال حكامنا يصدقونها '',NEG,gulf,False
اللي بتسهر على أرض شربين بتقوله محتاجة تفيق الساعة 8 عشان تودي مدامها الجزار!,NEG,egypt,True
« حبيبي كلم والديك » بني اسراءيل « ساسلمكما » اسلمكما « الباب » الباب « عديل » بني اسراءيل « واهري حبي » بكسر الهمزه وفتحها وفتحها بكسر الهمزه وفتحها بضمها وفتحها وفتحها بضمها وفتحها وفتحها وفتحها وفتحها بكسرها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وكسرها وفتحها وكسرها وكسرها وفتحها وكسرها وفتحها وفتحها وكسرها وفتحها وفتحها وفتحها وفتحها وكسرها وفتحها وفتحها وفتحها وفتحها وفتحها وكسرها وفتحها وفتحها وفتحها وفتحها وكسرها وفتحها وفتحها وفتحها وكسرها وكسرها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وفتحها وها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وهها وههاها وهها وهها وهها وههاهاهاها وههاها وهها وههاها وهها وههاهاها وههاهاهاهاهاهاهاهاهاهاها وههاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاهاها « وه « وحبها وه « وحبها وحبهاها وحبها وحبهاها وحبها وحبها وحبهاهاها وحبها وحبها وحبها وحبهاهاها,POS,egypt,True
شو بالشعب اللبناني المسكين قليل  لانو مخلي هيك زعما تسوقو  ضيعانك لبنان ,NEG,msa,False
 وش اكثر شي تشتريه مواقع التواصل الاجتماعي,NEG,egypt,False
بالعين ,NEU,egypt,False
 وزير الاعلام الكويتي السابق  توقف السعوديه امداد مصر '' البترول '' خطوه اولا !,NEG,msa,True
شنو صاير,NEU,egypt,False
نقف بجانب بعضنا ونراقب,NEG,msa,True
محدش عندو سلف !  (  -  -,NEU,msa,False
 لمن فاتته مشاهده حلقه النجمه برنامج الرابط علا اليوتيوب,NEG,egypt,True
 اردوغان يقنع شابا بعدم محاوله الانتحار جسر ويوجه بحل مشاكله وتقديم العون  -,NEU,msa,False
يسلم القاتل رسميا للانقلاب العسكري علاء ,NEG,egypt,True
لان اليود يعرف يفعل,NEG,egypt,True
 | شاهد  وصول لمهرجان القاهرهالسينماءي,NEU,msa,False
يسخرون والده ويحركونه داخله ويضربونه  وسيخرجون الا صفره بضربه  ويكرمون الشعب الكويتي ,NEG,msa,True
يجب ان تكون حذرا,NEG,msa,True
عام قتل والمجرم طليقا,NEG,egypt,True
  منع الاذان امر يمكن قبولهفي حاله الحجب ,NEG,msa,True
   عاصفه ثلجيه تهدد حياه الالاف النازحين السوريين منطقه,NEU,msa,False
 تعلم ان كلب بريطانيا عبدالانجليز يتقاضا راتب الانجليز باعتراف ابنه طلال علا قناه الجزيره '',NEG,msa,True
 الله يحط حيلهم,NEU,msa,False
 سكايب يطلق نسخه علا نظام ويندوز للهواتف الذكيه,NEU,msa,False
 الاحتلال يدرس خيارات اضافيه لسرقه اراض وزرعها بالمستوطنات,NEU,msa,False
الذكاء الاصطناعي في تويتر؟ هه، بدالك خلوهم يحترمونا ويطوروا الذكاء الطبيعي في الأقل!,NEG,gulf,True
بلطجة قاعدة تجيب مصروف يا شباب، حافظوا على الأرقام في الجيبة بمهارة واحترافية.,NEG,egypt,True
 الا اللقاء اعطيكم عندي وقت طويل واعوض سنوات الفقدان والفقر  قصيده راءعه ,NEG,msa,True
ماساه ! ! عضو العسكري المسءولين الحكم  المتظاهرين '' رفضوا تماما حمايتهم المجهولين '' نجاح الثوره ريب والنظام السابق الي زوال,NEU,msa,False
 تخفيض اسعار واخفاض سعر الغرامه ايضا يتوجب علا تغير مده انتظار الضيف ايضا واحتساب المسافه للوصول للضيف,NEU,egypt,False
كأننا في كاريكاتير، الناس لا تتوقف عن تصريحاتها السخيفة ونحن نتأكد من وجود خطوط طفحت!,NEG,egypt,True
احقر الحقرا المزروعي خلفان تربيه عيال زايد العذبه بلا ضمير يشوف دم اليمني رخيص يشجع عبدالملك الحوثي ويقول عنه رجال كفو يعلم قتل منا اطفال نسا شباب  عدم ضمير شوف المتابعين حقهم يرتوتو بدون يقولو حرام عيب الكلام  لان مصلحتهم اهم ,POS,msa,False
دقيت على دكتور قلتله قلبي بيوجعني، قالي: لو كان هو بيوجعك قوله، مش لازم تتصل عليا,NEG,egypt,True
 مليون سوري محاصرون ''  سيبدا تسليم المساعدات جوا ''  باستثناء اولءك المحتاجين لسوريا '',NEG,msa,True
غرابه المحسنين يذهب بلادك وتراثنا وتركنا وتركيم,NEG,magreb,True
انه مزيل عرق يومي يوميا انه شحوم شعر يوميا يساعد علا نمو الشعر المتداعي ,NEG,egypt,True
يكشف مقتل الشليل علي راي ديدا ان القتل صوره جيده للاسلام ظهر بالتاكيد الا النور ,NEG,egypt,True
